device_id,device_window_index,window_start,window_end,source_anomaly_label,sequence_length,reconstruction_error,threshold,error_margin,predicted_anomaly,top_error_feature,top_error_timestep_offset,feature_error_cpu,feature_error_memory,feature_error_in_octets,feature_error_out_octets,feature_error_errors,detection_basis
dev_3,153,2025-01-01 12:45:00,2025-01-01 13:30:00,0,10,0.004501772,0.016955720726400614,-0.012453948613256216,0,cpu,8,0.009412741,0.0051132133,0.0019912026,0.0035140007,0.0024777022,error 0.004502 stayed below threshold 0.016956; highest contribution from cpu at window step 8
dev_3,154,2025-01-01 12:50:00,2025-01-01 13:35:00,0,10,0.0044467635,0.016955720726400614,-0.01250895718112588,0,cpu,7,0.008354906,0.0044275722,0.0018710401,0.0036248218,0.003955477,error 0.004447 stayed below threshold 0.016956; highest contribution from cpu at window step 7
dev_3,155,2025-01-01 12:55:00,2025-01-01 13:40:00,0,10,0.0054964363,0.016955720726400614,-0.011459284462034702,0,cpu,6,0.010898689,0.0071451627,0.0023279672,0.004216832,0.0028935324,error 0.005496 stayed below threshold 0.016956; highest contribution from cpu at window step 6
dev_3,156,2025-01-01 13:00:00,2025-01-01 13:45:00,0,10,0.0053740675,0.016955720726400614,-0.011581653263419867,0,cpu,5,0.009845769,0.0065818233,0.002387561,0.004288008,0.0037671763,error 0.005374 stayed below threshold 0.016956; highest contribution from cpu at window step 5
dev_3,157,2025-01-01 13:05:00,2025-01-01 13:50:00,0,10,0.005481958,0.016955720726400614,-0.011473762802779675,0,cpu,4,0.010409843,0.00624869,0.0024381583,0.0040496895,0.0042634085,error 0.005482 stayed below threshold 0.016956; highest contribution from cpu at window step 4
dev_3,158,2025-01-01 13:10:00,2025-01-01 13:55:00,0,10,0.0054933517,0.016955720726400614,-0.011462369002401829,0,cpu,3,0.010087341,0.006065891,0.0023089908,0.0040905313,0.0049140053,error 0.005493 stayed below threshold 0.016956; highest contribution from cpu at window step 3
dev_3,159,2025-01-01 13:15:00,2025-01-01 14:00:00,0,10,0.0048737796,0.016955720726400614,-0.01208194112405181,0,cpu,2,0.007766798,0.0057933894,0.002598224,0.0036846776,0.0045258063,error 0.004874 stayed below threshold 0.016956; highest contribution from cpu at window step 2
dev_3,160,2025-01-01 13:20:00,2025-01-01 14:05:00,0,10,0.006041734,0.016955720726400614,-0.010913986712694168,0,cpu,1,0.009661076,0.008892303,0.0028013713,0.0036507603,0.0052031623,error 0.006042 stayed below threshold 0.016956; highest contribution from cpu at window step 1
dev_3,161,2025-01-01 13:25:00,2025-01-01 14:10:00,0,10,0.0063725477,0.016955720726400614,-0.010583173017948866,0,cpu,0,0.011430629,0.010022755,0.0029016067,0.0042064833,0.003301267,error 0.006373 stayed below threshold 0.016956; highest contribution from cpu at window step 0
dev_3,162,2025-01-01 13:30:00,2025-01-01 14:15:00,0,10,0.007063844,0.016955720726400614,-0.009891876950860023,0,memory,6,0.0084579,0.0117011,0.004312982,0.006352023,0.0044952137,error 0.007064 stayed below threshold 0.016956; highest contribution from memory at window step 6
dev_3,163,2025-01-01 13:35:00,2025-01-01 14:20:00,0,10,0.007057351,0.016955720726400614,-0.009898369666188955,0,cpu,8,0.009375647,0.008315766,0.0053397217,0.0070648706,0.0051907524,error 0.007057 stayed below threshold 0.016956; highest contribution from cpu at window step 8
dev_3,164,2025-01-01 13:40:00,2025-01-01 14:25:00,0,10,0.006734135,0.016955720726400614,-0.010221585631370544,0,cpu,7,0.009866113,0.0049956506,0.004962836,0.007563431,0.006282646,error 0.006734 stayed below threshold 0.016956; highest contribution from cpu at window step 7
dev_3,165,2025-01-01 13:45:00,2025-01-01 14:30:00,0,10,0.008725298,0.016955720726400614,-0.008230423089116812,0,cpu,8,0.011801392,0.008468458,0.0057314606,0.006441609,0.011183564,error 0.008725 stayed below threshold 0.016956; highest contribution from cpu at window step 8
dev_3,166,2025-01-01 13:50:00,2025-01-01 14:35:00,0,10,0.008899309,0.016955720726400614,-0.008056411985307932,0,memory,7,0.009986384,0.012201374,0.0054203672,0.0064725587,0.0104158595,error 0.008899 stayed below threshold 0.016956; highest contribution from memory at window step 7
dev_3,167,2025-01-01 13:55:00,2025-01-01 14:40:00,0,10,0.007634487,0.016955720726400614,-0.009321233723312616,0,cpu,4,0.011204971,0.00766866,0.006164239,0.0063987738,0.0067357905,error 0.007634 stayed below threshold 0.016956; highest contribution from cpu at window step 4
dev_3,168,2025-01-01 14:00:00,2025-01-01 14:45:00,0,10,0.007795774,0.016955720726400614,-0.00915994681417942,0,errors,5,0.010571027,0.0054403455,0.0058989404,0.005442937,0.011625621,error 0.007796 stayed below threshold 0.016956; highest contribution from errors at window step 5
dev_3,169,2025-01-01 14:05:00,2025-01-01 14:50:00,0,10,0.0070824022,0.016955720726400614,-0.00987331848591566,0,cpu,4,0.008318183,0.0074078934,0.0059485105,0.005589376,0.008148047,error 0.007082 stayed below threshold 0.016956; highest contribution from cpu at window step 4
dev_3,170,2025-01-01 14:10:00,2025-01-01 14:55:00,0,10,0.008453458,0.016955720726400614,-0.008502263110131025,0,errors,8,0.0076794126,0.009600898,0.0048498376,0.0053650187,0.014772119,error 0.008453 stayed below threshold 0.016956; highest contribution from errors at window step 8
dev_3,171,2025-01-01 14:15:00,2025-01-01 15:00:00,0,10,0.008268204,0.016955720726400614,-0.008687517140060663,0,errors,7,0.007203697,0.009779352,0.004797213,0.0050575547,0.014503199,error 0.008268 stayed below threshold 0.016956; highest contribution from errors at window step 7
dev_3,172,2025-01-01 14:20:00,2025-01-01 15:05:00,0,10,0.0074008093,0.016955720726400614,-0.009554911404848099,0,errors,6,0.0075841197,0.009958981,0.002425678,0.0015905319,0.015444739,error 0.007401 stayed below threshold 0.016956; highest contribution from errors at window step 6
dev_3,173,2025-01-01 14:25:00,2025-01-01 15:10:00,0,10,0.0067174304,0.016955720726400614,-0.010238290298730135,0,errors,5,0.0076843603,0.0092087705,0.0024236669,0.0016115153,0.012658842,error 0.006717 stayed below threshold 0.016956; highest contribution from errors at window step 5
dev_3,174,2025-01-01 14:30:00,2025-01-01 15:15:00,0,10,0.0063425745,0.016955720726400614,-0.010613146238029003,0,memory,4,0.0053628306,0.01477357,0.0022357225,0.0013929482,0.007947803,error 0.006343 stayed below threshold 0.016956; highest contribution from memory at window step 4
dev_3,175,2025-01-01 14:35:00,2025-01-01 15:20:00,0,10,0.007265659,0.016955720726400614,-0.009690061677247286,0,memory,3,0.010378102,0.013464319,0.0022318412,0.001455954,0.008798087,error 0.007266 stayed below threshold 0.016956; highest contribution from memory at window step 3
dev_3,176,2025-01-01 14:40:00,2025-01-01 15:25:00,0,10,0.0073280735,0.016955720726400614,-0.00962764723226428,0,memory,2,0.008927103,0.015436771,0.0019992848,0.0016105196,0.008666692,error 0.007328 stayed below threshold 0.016956; highest contribution from memory at window step 2
dev_3,177,2025-01-01 14:45:00,2025-01-01 15:30:00,0,10,0.006978818,0.016955720726400614,-0.009976902510970831,0,memory,1,0.008672717,0.015408024,0.0021217298,0.0017591665,0.0069324537,error 0.006979 stayed below threshold 0.016956; highest contribution from memory at window step 1
dev_3,178,2025-01-01 14:50:00,2025-01-01 15:35:00,0,10,0.007170192,0.016955720726400614,-0.009785528760403395,0,memory,0,0.008580315,0.012762646,0.0010639057,0.0014347469,0.012009345,error 0.007170 stayed below threshold 0.016956; highest contribution from memory at window step 0
dev_3,179,2025-01-01 14:55:00,2025-01-01 15:40:00,0,10,0.0047219177,0.016955720726400614,-0.012233803048729897,0,memory,5,0.008460659,0.009957992,0.0011867725,0.0015312027,0.0024729625,error 0.004722 stayed below threshold 0.016956; highest contribution from memory at window step 5
dev_3,180,2025-01-01 15:00:00,2025-01-01 15:45:00,0,10,0.0049757124,0.016955720726400614,-0.011980008333921432,0,memory,4,0.009600304,0.010140456,0.0012732807,0.0014724131,0.002392107,error 0.004976 stayed below threshold 0.016956; highest contribution from memory at window step 4
dev_3,181,2025-01-01 15:05:00,2025-01-01 15:50:00,0,10,0.0050233966,0.016955720726400614,-0.011932324152439833,0,memory,3,0.0098568015,0.009987341,0.0011800347,0.0014083311,0.0026844766,error 0.005023 stayed below threshold 0.016956; highest contribution from memory at window step 3
dev_3,182,2025-01-01 15:10:00,2025-01-01 15:55:00,0,10,0.0061769946,0.016955720726400614,-0.010778726078569889,0,cpu,2,0.012932862,0.010367004,0.0010627377,0.002341611,0.004180758,error 0.006177 stayed below threshold 0.016956; highest contribution from cpu at window step 2
dev_3,183,2025-01-01 15:15:00,2025-01-01 16:00:00,0,10,0.0066082804,0.016955720726400614,-0.010347440373152494,0,cpu,8,0.015549389,0.010408032,0.0014330558,0.0030903877,0.0025605366,error 0.006608 stayed below threshold 0.016956; highest contribution from cpu at window step 8
dev_3,184,2025-01-01 15:20:00,2025-01-01 16:05:00,0,10,0.006945408,0.016955720726400614,-0.010010312777012587,0,cpu,8,0.015116459,0.008745453,0.0014804543,0.0027762062,0.00660847,error 0.006945 stayed below threshold 0.016956; highest contribution from cpu at window step 8
dev_3,185,2025-01-01 15:25:00,2025-01-01 16:10:00,0,10,0.0060193883,0.016955720726400614,-0.010936332400888205,0,cpu,6,0.014095125,0.0046123522,0.0013826753,0.0024142736,0.007592518,error 0.006019 stayed below threshold 0.016956; highest contribution from cpu at window step 6
dev_3,186,2025-01-01 15:30:00,2025-01-01 16:15:00,0,10,0.0069086463,0.016955720726400614,-0.010047074407339096,0,cpu,6,0.015540866,0.0054996405,0.0015461546,0.0020111264,0.009945442,error 0.006909 stayed below threshold 0.016956; highest contribution from cpu at window step 6
dev_3,187,2025-01-01 15:35:00,2025-01-01 16:20:00,0,10,0.0073633953,0.016955720726400614,-0.009592325426638126,0,cpu,5,0.016700797,0.006499586,0.0013977455,0.002195902,0.010022947,error 0.007363 stayed below threshold 0.016956; highest contribution from cpu at window step 5
dev_3,188,2025-01-01 15:40:00,2025-01-01 16:25:00,0,10,0.007859418,0.016955720726400614,-0.009096302557736635,0,cpu,4,0.016949411,0.006493447,0.0016199161,0.0026876978,0.011546615,error 0.007859 stayed below threshold 0.016956; highest contribution from cpu at window step 4
dev_3,189,2025-01-01 15:45:00,2025-01-01 16:30:00,0,10,0.009463719,0.016955720726400614,-0.007492001634091139,0,errors,2,0.017148515,0.0069342377,0.0020863912,0.00235464,0.018794814,error 0.009464 stayed below threshold 0.016956; highest contribution from errors at window step 2
dev_3,190,2025-01-01 15:50:00,2025-01-01 16:35:00,0,10,0.012359292,0.016955720726400614,-0.004596428479999304,0,errors,8,0.015330349,0.007013738,0.0008157167,0.0015851811,0.03705148,error 0.012359 stayed below threshold 0.016956; highest contribution from errors at window step 8
dev_3,191,2025-01-01 15:55:00,2025-01-01 16:40:00,0,10,0.012311617,0.016955720726400614,-0.004644103813916445,0,errors,7,0.015616288,0.0048455833,0.0013054198,0.0015699395,0.038220853,error 0.012312 stayed below threshold 0.016956; highest contribution from errors at window step 7
dev_3,192,2025-01-01 16:00:00,2025-01-01 16:45:00,0,10,0.010665381,0.016955720726400614,-0.006290339399129152,0,errors,6,0.010722747,0.0036049667,0.0010844714,0.0013473305,0.03656739,error 0.010665 stayed below threshold 0.016956; highest contribution from errors at window step 6
dev_3,193,2025-01-01 16:05:00,2025-01-01 16:50:00,0,10,0.009835351,0.016955720726400614,-0.007120369467884302,0,errors,5,0.010373349,0.0034949253,0.0010986386,0.0010186296,0.033191215,error 0.009835 stayed below threshold 0.016956; highest contribution from errors at window step 5
dev_3,194,2025-01-01 16:10:00,2025-01-01 16:55:00,0,10,0.009035231,0.016955720726400614,-0.007920490112155676,0,errors,4,0.012052782,0.0023999484,0.0012269246,0.0010553834,0.02844111,error 0.009035 stayed below threshold 0.016956; highest contribution from errors at window step 4
dev_3,195,2025-01-01 16:15:00,2025-01-01 17:00:00,0,10,0.0088352375,0.016955720726400614,-0.008120483253151178,0,errors,3,0.010028834,0.005152393,0.0014900288,0.0013141898,0.026190743,error 0.008835 stayed below threshold 0.016956; highest contribution from errors at window step 3
dev_3,196,2025-01-01 16:20:00,2025-01-01 17:05:00,0,10,0.009258739,0.016955720726400614,-0.007696982007473707,0,errors,2,0.015152328,0.0037446055,0.0015247772,0.001350235,0.024521742,error 0.009259 stayed below threshold 0.016956; highest contribution from errors at window step 2
dev_3,197,2025-01-01 16:25:00,2025-01-01 17:10:00,0,10,0.008746446,0.016955720726400614,-0.008209274616092443,0,errors,1,0.01256715,0.0039441916,0.0018601163,0.0015827958,0.02377798,error 0.008746 stayed below threshold 0.016956; highest contribution from errors at window step 1
dev_3,198,2025-01-01 16:30:00,2025-01-01 17:15:00,0,10,0.009968862,0.016955720726400614,-0.006986858788877726,0,errors,0,0.014228115,0.0038950392,0.0039344598,0.0032166697,0.02457003,error 0.009969 stayed below threshold 0.016956; highest contribution from errors at window step 0
dev_3,199,2025-01-01 16:35:00,2025-01-01 17:20:00,0,10,0.008133316,0.016955720726400614,-0.008822404313832521,0,cpu,5,0.016561318,0.0040923436,0.0045644385,0.0028820103,0.0125664715,error 0.008133 stayed below threshold 0.016956; highest contribution from cpu at window step 5
dev_3,200,2025-01-01 16:40:00,2025-01-01 17:25:00,0,10,0.008743176,0.016955720726400614,-0.008212544489651918,0,cpu,6,0.015602754,0.0046775416,0.0049707233,0.0031197662,0.015345091,error 0.008743 stayed below threshold 0.016956; highest contribution from cpu at window step 6
dev_3,201,2025-01-01 16:45:00,2025-01-01 17:30:00,0,10,0.008694746,0.016955720726400614,-0.008260975126177073,0,errors,4,0.014308785,0.0047683655,0.004890761,0.0034054208,0.016100397,error 0.008695 stayed below threshold 0.016956; highest contribution from errors at window step 4
dev_3,202,2025-01-01 16:50:00,2025-01-01 17:35:00,0,10,0.009471601,0.016955720726400614,-0.007484119851142168,0,errors,3,0.014392747,0.00910996,0.0048438897,0.0033280354,0.015683372,error 0.009472 stayed below threshold 0.016956; highest contribution from errors at window step 3
dev_3,203,2025-01-01 16:55:00,2025-01-01 17:40:00,0,10,0.009705783,0.016955720726400614,-0.007249937858432531,0,errors,2,0.014256301,0.009836839,0.0047167623,0.003214784,0.016504232,error 0.009706 stayed below threshold 0.016956; highest contribution from errors at window step 2
dev_3,204,2025-01-01 17:00:00,2025-01-01 17:45:00,0,10,0.010234015,0.016955720726400614,-0.006721705663949251,0,errors,1,0.014685805,0.011426458,0.004730001,0.0032097895,0.017118024,error 0.010234 stayed below threshold 0.016956; highest contribution from errors at window step 1
dev_3,205,2025-01-01 17:05:00,2025-01-01 17:50:00,0,10,0.011032322,0.016955720726400614,-0.005923398304730654,0,errors,8,0.018833745,0.009538396,0.0043610604,0.0031816978,0.019246716,error 0.011032 stayed below threshold 0.016956; highest contribution from errors at window step 8
dev_3,206,2025-01-01 17:10:00,2025-01-01 17:55:00,0,10,0.009439148,0.016955720726400614,-0.007516572717577219,0,cpu,7,0.015445964,0.012038606,0.0026949304,0.0021107174,0.014905518,error 0.009439 stayed below threshold 0.016956; highest contribution from cpu at window step 7
dev_3,207,2025-01-01 17:15:00,2025-01-01 18:00:00,0,10,0.009829538,0.016955720726400614,-0.007126182783395052,0,cpu,6,0.016918335,0.012041872,0.0026871618,0.0024402582,0.015060062,error 0.009830 stayed below threshold 0.016956; highest contribution from cpu at window step 6
dev_3,208,2025-01-01 17:20:00,2025-01-01 18:05:00,0,10,0.00852083,0.016955720726400614,-0.008434890303760767,0,errors,5,0.012130078,0.012294009,0.0020389664,0.001291176,0.014849928,error 0.008521 stayed below threshold 0.016956; highest contribution from errors at window step 5
dev_3,209,2025-01-01 17:25:00,2025-01-01 18:10:00,0,10,0.008334222,0.016955720726400614,-0.008621498476713896,0,errors,4,0.013529207,0.011996168,0.0011665946,0.0009788974,0.014000242,error 0.008334 stayed below threshold 0.016956; highest contribution from errors at window step 4
dev_3,210,2025-01-01 17:30:00,2025-01-01 18:15:00,0,10,0.007939975,0.016955720726400614,-0.00901574594900012,0,cpu,3,0.012702125,0.012485755,0.0012921225,0.0011565143,0.01206336,error 0.007940 stayed below threshold 0.016956; highest contribution from cpu at window step 3
dev_3,211,2025-01-01 17:35:00,2025-01-01 18:20:00,0,10,0.00906192,0.016955720726400614,-0.007893800269812346,0,errors,2,0.016296199,0.007997495,0.001158058,0.00080820697,0.019049644,error 0.009062 stayed below threshold 0.016956; highest contribution from errors at window step 2
dev_3,212,2025-01-01 17:40:00,2025-01-01 18:25:00,0,10,0.008330651,0.016955720726400614,-0.008625070098787546,0,cpu,1,0.016442655,0.0077437707,0.001468532,0.0008934753,0.015104818,error 0.008331 stayed below threshold 0.016956; highest contribution from cpu at window step 1
dev_3,213,2025-01-01 17:45:00,2025-01-01 18:30:00,0,10,0.008899753,0.016955720726400614,-0.00805596774443984,0,errors,0,0.016298441,0.0043037003,0.0016282217,0.0014204902,0.020847911,error 0.008900 stayed below threshold 0.016956; highest contribution from errors at window step 0
